caseId,taskId
1648199707922932,1895b9a8-ac1c-11ec-80c5-02cfd3154085
1648199715245805,1e21405e-ac1c-11ec-aec8-f6394e5710cf
1648199715828121,1e13d2ae-ac1c-11ec-8b05-36af48ffd5f2
1648199715902066,1e09e7d7-ac1c-11ec-80c5-02cfd3154085
1648199716471483,1e5b14c6-ac1c-11ec-a19b-f644b6306af4
1648199715649709,1e3fc48b-ac1c-11ec-bfef-c6ca969d78dd
1648199716281775,1e721fd4-ac1c-11ec-aec8-f6394e5710cf
1648199715794158,1e4ac18f-ac1c-11ec-8b05-36af48ffd5f2
1648199715719163,1e34ef86-ac1c-11ec-80c5-02cfd3154085
1648199715945974,1e66ad66-ac1c-11ec-80c5-02cfd3154085
1648199732087636,2b7d827a-ac1c-11ec-a19b-f644b6306af4
1648199732341249,2b6f035f-ac1c-11ec-9499-72492fe31d5f
1648199732533225,2b634371-ac1c-11ec-a0bf-229c080e32f1
1648199731907958,2b86828c-ac1c-11ec-b513-56cda6148049
1648199733032896,2b4ab21b-ac1c-11ec-8b05-36af48ffd5f2
1648199733849877,2b58e2e8-ac1c-11ec-aec8-f6394e5710cf
1648199741948943,30bf07ac-ac1c-11ec-8b05-36af48ffd5f2
1648199742593078,309d9c6a-ac1c-11ec-9499-72492fe31d5f
1648199742146273,3084e4e6-ac1c-11ec-aec8-f6394e5710cf
1648199741880443,3070c066-ac1c-11ec-8b05-36af48ffd5f2
1648199742335868,30916781-ac1c-11ec-a19b-f644b6306af4
1648199742386341,30b4f51c-ac1c-11ec-a19b-f644b6306af4
1648199742629153,30a6c3fb-ac1c-11ec-a0bf-229c080e32f1
1648199742965755,30661171-ac1c-11ec-bfef-c6ca969d78dd
1648199743168953,307b6e30-ac1c-11ec-a0bf-229c080e32f1
1648199758824771,35f87650-ac1c-11ec-9499-72492fe31d5f
1648199758898593,3614b0eb-ac1c-11ec-9499-72492fe31d5f
1648199759018431,36063229-ac1c-11ec-a19b-f644b6306af4
1648199759869502,36210c89-ac1c-11ec-8b05-36af48ffd5f2
1648199759350339,3d025f33-ac1c-11ec-aec8-f6394e5710cf
1648199760856084,3cf31cfd-ac1c-11ec-8b05-36af48ffd5f2
1648199767685627,3cf53f8a-ac1c-11ec-80c5-02cfd3154085
1648199768833523,3cdab28b-ac1c-11ec-80c5-02cfd3154085
1648199768464949,3ccf8f22-ac1c-11ec-a19b-f644b6306af4
1648199768372845,3ce2efee-ac1c-11ec-80c5-02cfd3154085
1648199768459956,3ca068a3-ac1c-11ec-bfef-c6ca969d78dd
1648199768923902,3cac4f95-ac1c-11ec-aec8-f6394e5710cf
1648199768356608,3cb5ed1e-ac1c-11ec-a0bf-229c080e32f1
1648199768682904,3c95bb15-ac1c-11ec-80c5-02cfd3154085
1648199768687887,3cc35add-ac1c-11ec-9499-72492fe31d5f
1648199785177896,49068b0f-ac1c-11ec-9499-72492fe31d5f
1648199785062478,491c8476-ac1c-11ec-b513-56cda6148049
1648199785726023,48facb8b-ac1c-11ec-bfef-c6ca969d78dd
1648199785756392,49270bdf-ac1c-11ec-80c5-02cfd3154085
1648199784816981,49113940-ac1c-11ec-a0bf-229c080e32f1
1648199786779187,48efa80c-ac1c-11ec-aec8-f6394e5710cf
1648199794298535,4e6200e2-ac1c-11ec-80c5-02cfd3154085
1648199794690558,4e17ff5a-ac1c-11ec-bfef-c6ca969d78dd
1648199794984605,4e47c2aa-ac1c-11ec-a19b-f644b6306af4
1648199795286653,4e2c724d-ac1c-11ec-a0bf-229c080e32f1
1648199794511358,4e391cac-ac1c-11ec-9499-72492fe31d5f
1648199795001177,4e22fc16-ac1c-11ec-8b05-36af48ffd5f2
1648199794551495,4e56dd0b-ac1c-11ec-b513-56cda6148049
1648199795388509,4e70cdc5-ac1c-11ec-bfef-c6ca969d78dd
1648199794691804,4e0d02c0-ac1c-11ec-b513-56cda6148049
1648199812661086,5b6833e1-ac1c-11ec-b513-56cda6148049
1648199812159909,5b76d9fc-ac1c-11ec-80c5-02cfd3154085
1648199811373675,5b8c5ddb-ac1c-11ec-bfef-c6ca969d78dd
1648199811657929,5b81134b-ac1c-11ec-8b05-36af48ffd5f2
1648199812915185,5b403976-ac1c-11ec-b513-56cda6148049
1648199812318257,5b4a723f-ac1c-11ec-a0bf-229c080e32f1
1648199820719827,60ba5ae7-ac1c-11ec-aec8-f6394e5710cf
1648199821222474,60aec1cc-ac1c-11ec-bfef-c6ca969d78dd
1648199821030695,608e4168-ac1c-11ec-b513-56cda6148049
1648199820656953,60c7a09e-ac1c-11ec-a19b-f644b6306af4
1648199821265283,6084f32f-ac1c-11ec-a0bf-229c080e32f1
1648199820793459,6098efc8-ac1c-11ec-80c5-02cfd3154085
1648199820707327,60a488b1-ac1c-11ec-8b05-36af48ffd5f2
1648199821364839,606e0f16-ac1c-11ec-bfef-c6ca969d78dd
1648199820958672,607ae0ce-ac1c-11ec-9499-72492fe31d5f
1648199838307078,65a3110a-ac1c-11ec-aec8-f6394e5710cf
1648199838166284,65e152e4-ac1c-11ec-a19b-f644b6306af4
1648199838134266,65ad4a31-ac1c-11ec-9499-72492fe31d5f
1648199838914675,65b8477e-ac1c-11ec-bfef-c6ca969d78dd
1648199838557201,65c16e48-ac1c-11ec-b513-56cda6148049
1648199838994016,65d51db7-ac1c-11ec-9499-72492fe31d5f
1648199846904080,6d1580af-ac1c-11ec-a0bf-229c080e32f1
1648199848051229,6cefcfb0-ac1c-11ec-b513-56cda6148049
1648199846637482,6d1e8062-ac1c-11ec-a0bf-229c080e32f1
1648199847026107,6cfb8f70-ac1c-11ec-8b05-36af48ffd5f2
1648199848173650,6ce4d389-ac1c-11ec-a0bf-229c080e32f1
1648199846910665,6d0bbbdd-ac1c-11ec-9499-72492fe31d5f
1648199846407738,6cdbfa09-ac1c-11ec-9499-72492fe31d5f
1648199847178981,6ccf9dd0-ac1c-11ec-aec8-f6394e5710cf
1648199864643339,78177ed8-ac1c-11ec-8b05-36af48ffd5f2
1648199864494543,78320b71-ac1c-11ec-9499-72492fe31d5f
1648199865332270,78247671-ac1c-11ec-a19b-f644b6306af4
1648199865486894,780bbe9f-ac1c-11ec-a0bf-229c080e32f1
1648199865117747,7800c271-ac1c-11ec-b513-56cda6148049
1648199864968678,77f6b06f-ac1c-11ec-bfef-c6ca969d78dd
1648199872922360,7db79e18-ac1c-11ec-9499-72492fe31d5f
1648199873766006,7dcc111e-ac1c-11ec-a0bf-229c080e32f1
1648199873621797,7da5eacd-ac1c-11ec-9499-72492fe31d5f
1648199873454090,7dc1b046-ac1c-11ec-b513-56cda6148049
1648199873359901,7dad16f4-ac1c-11ec-aec8-f6394e5710cf
1648199873720490,7d93e99d-ac1c-11ec-8b05-36af48ffd5f2
1648199873052571,7da241ca-ac1c-11ec-a19b-f644b6306af4
1648199891141828,8967ddc7-ac1c-11ec-a19b-f644b6306af4
1648199890858596,89531d3c-ac1c-11ec-a19b-f644b6306af4
1648199890795335,895ce15d-ac1c-11ec-80c5-02cfd3154085
1648199891038743,89806eb8-ac1c-11ec-a0bf-229c080e32f1
1648199891508968,89768374-ac1c-11ec-bfef-c6ca969d78dd
1648199891600187,89949389-ac1c-11ec-a19b-f644b6306af4
1648199900802261,9078a46a-ac1c-11ec-80c5-02cfd3154085
1648199899503730,899f68da-ac1c-11ec-9499-72492fe31d5f
1648199900839081,908fd60b-ac1c-11ec-9499-72492fe31d5f
1648199899992537,909c0b7f-ac1c-11ec-bfef-c6ca969d78dd
1648199900073400,906e4497-ac1c-11ec-aec8-f6394e5710cf
1648199900641313,9063bd31-ac1c-11ec-a19b-f644b6306af4
1648199916931914,959da19b-ac1c-11ec-a19b-f644b6306af4
1648199916279512,95a73e93-ac1c-11ec-aec8-f6394e5710cf
1648199917306751,9583d77c-ac1c-11ec-a0bf-229c080e32f1
1648199917609378,9590f784-ac1c-11ec-8b05-36af48ffd5f2
1648199917459964,95790255-ac1c-11ec-b513-56cda6148049
1648199920129497,9dacec70-ac1c-11ec-8b05-36af48ffd5f2
1648199927249017,9da3768b-ac1c-11ec-8b05-36af48ffd5f2
1648199926918836,9d6b283e-ac1c-11ec-bfef-c6ca969d78dd
1648199927047049,9d998b0f-ac1c-11ec-9499-72492fe31d5f
1648199927058236,9d8b0cbd-ac1c-11ec-a0bf-229c080e32f1
1648199927845707,9d75fdb7-ac1c-11ec-8b05-36af48ffd5f2
1648199926921376,9d80850b-ac1c-11ec-aec8-f6394e5710cf
1648199943455457,a810d59a-ac1c-11ec-a0bf-229c080e32f1
1648199943646139,a7f6be6c-ac1c-11ec-bfef-c6ca969d78dd
1648199943797635,a8053d69-ac1c-11ec-aec8-f6394e5710cf
1648199945909535,a7eafe12-ac1c-11ec-8b05-36af48ffd5f2
1648199944449509,a81da715-ac1c-11ec-9499-72492fe31d5f
1648199954736753,add5bb80-ac1c-11ec-aec8-f6394e5710cf
1648199954666109,adca71a4-ac1c-11ec-a19b-f644b6306af4
1648199954169625,adaa182f-ac1c-11ec-a0bf-229c080e32f1
1648199954480360,ad9f1b79-ac1c-11ec-b513-56cda6148049
1648199954155657,adb589af-ac1c-11ec-8b05-36af48ffd5f2
1648199954538704,ad9530ab-ac1c-11ec-9499-72492fe31d5f
1648199970133472,b905329e-ac1c-11ec-aec8-f6394e5710cf
1648199971653437,b8f972b8-ac1c-11ec-80c5-02cfd3154085
1648199971101551,b9231ae9-ac1c-11ec-aec8-f6394e5710cf
1648199970107815,b93088ea-ac1c-11ec-b513-56cda6148049
1648199972087403,b918ba33-ac1c-11ec-a0bf-229c080e32f1
1648199980717884,bf6b886b-ac1c-11ec-aec8-f6394e5710cf
1648199980012351,bf520dad-ac1c-11ec-80c5-02cfd3154085
1648199981559186,bf490c37-ac1c-11ec-aec8-f6394e5710cf
1648199981462407,bf7bb54e-ac1c-11ec-9499-72492fe31d5f
1648199982201093,bf612854-ac1c-11ec-8b05-36af48ffd5f2
1648199997796954,c4e42359-ac1c-11ec-80c5-02cfd3154085
1648199998193763,c504cab4-ac1c-11ec-b513-56cda6148049
1648199997577784,c4ec3999-ac1c-11ec-b513-56cda6148049
1648199998247130,c4fb54f9-ac1c-11ec-a0bf-229c080e32f1
1648199998530493,c5139825-ac1c-11ec-8b05-36af48ffd5f2
1648200007120662,cb0644f7-ac1c-11ec-bfef-c6ca969d78dd
1648200007648662,caed3e0f-ac1c-11ec-8b05-36af48ffd5f2
1648200007839493,cade9807-ac1c-11ec-a0bf-229c080e32f1
1648200007306188,cb12ee8a-ac1c-11ec-8b05-36af48ffd5f2
1648200007439336,caf9252a-ac1c-11ec-9499-72492fe31d5f
1648200023816939,d8696443-ac1c-11ec-bfef-c6ca969d78dd
1648200024358170,d84efe31-ac1c-11ec-80c5-02cfd3154085
1648200024017503,d87523be-ac1c-11ec-aec8-f6394e5710cf
1648200025712110,d859fafe-ac1c-11ec-8b05-36af48ffd5f2
1648200033576895,dd742204-ac1c-11ec-a0bf-229c080e32f1
1648200033894058,dd82eefc-ac1c-11ec-9499-72492fe31d5f
1648200034250342,dd68622a-ac1c-11ec-aec8-f6394e5710cf
1648200034176067,dd5ace1f-ac1c-11ec-bfef-c6ca969d78dd
1648200034051237,dd50e2fc-ac1c-11ec-8b05-36af48ffd5f2
1648200050784406,e9230276-ac1c-11ec-9499-72492fe31d5f
1648200050953522,e90d7e89-ac1c-11ec-aec8-f6394e5710cf
1648200051346866,e92fac0d-ac1c-11ec-bfef-c6ca969d78dd
1648200051133447,e9171b71-ac1c-11ec-80c5-02cfd3154085
1648200059915803,ef95b3c1-ac1c-11ec-aec8-f6394e5710cf
1648200061080620,ef8a691c-ac1c-11ec-80c5-02cfd3154085
1648200060471119,efb1ee8f-ac1c-11ec-9499-72492fe31d5f
1648200060841741,efa125f9-ac1c-11ec-bfef-c6ca969d78dd
1648200077455048,f53cb21c-ac1c-11ec-9499-72492fe31d5f
1648200078105733,f52f6b31-ac1c-11ec-a0bf-229c080e32f1
1648200078083369,f523f991-ac1c-11ec-aec8-f6394e5710cf
1648200078829324,fad4469e-ac1c-11ec-8b05-36af48ffd5f2
1648200087374122,fac10c61-ac1c-11ec-80c5-02cfd3154085
1648200087580553,facc08e4-ac1c-11ec-b513-56cda6148049
1648200086683457,fb7d08f1-ac1c-11ec-bfef-c6ca969d78dd
1648200085956490,fab462ac-ac1c-11ec-9499-72492fe31d5f
1648200103503241,07fe2d61-ac1d-11ec-bfef-c6ca969d78dd
1648200105185716,0814ea4b-ac1d-11ec-a0bf-229c080e32f1
1648200106463922,0807a31c-ac1d-11ec-8b05-36af48ffd5f2
1648200114692439,0cfeb27a-ac1d-11ec-bfef-c6ca969d78dd
1648200114224944,0d0ede67-ac1d-11ec-b513-56cda6148049
1648200114002449,0d1965c8-ac1d-11ec-a0bf-229c080e32f1
1648200114335989,0cefe4aa-ac1d-11ec-80c5-02cfd3154085
1648200129335644,193252a5-ac1d-11ec-aec8-f6394e5710cf
1648200130623210,19175096-ac1d-11ec-8b05-36af48ffd5f2
1648200133307324,19224c90-ac1d-11ec-80c5-02cfd3154085
1648200140622640,1f4c35d1-ac1d-11ec-bfef-c6ca969d78dd
1648200140847916,1f570c25-ac1d-11ec-8b05-36af48ffd5f2
1648200140702541,1ea1ec5a-ac1d-11ec-80c5-02cfd3154085
1648200157048572,24dd145e-ac1d-11ec-a19b-f644b6306af4
1648200157488992,24d12cdb-ac1d-11ec-8b05-36af48ffd5f2
1648200159903345,24e88514-ac1d-11ec-aec8-f6394e5710cf
1648200167146861,2a6f510e-ac1d-11ec-bfef-c6ca969d78dd
1648200166647497,2a64c97e-ac1d-11ec-aec8-f6394e5710cf
1648200166938912,2a5a42a4-ac1d-11ec-80c5-02cfd3154085
1648200183847880,36aeb13b-ac1d-11ec-b513-56cda6148049
1648200184588392,36a20779-ac1d-11ec-9499-72492fe31d5f
1648200194754984,3c1e23cd-ac1d-11ec-80c5-02cfd3154085
1648200194204063,3cd2f553-ac1d-11ec-a19b-f644b6306af4
1648200194698504,3cc6c075-ac1d-11ec-b513-56cda6148049
1648200211261153,484c1fd3-ac1d-11ec-8b05-36af48ffd5f2
1648200211351855,48598cd3-ac1d-11ec-80c5-02cfd3154085
1648200221215272,4f9868fc-ac1d-11ec-a0bf-229c080e32f1
1648200222057459,4f8c341d-ac1d-11ec-b513-56cda6148049
1648200240497885,5a7f8bbb-ac1d-11ec-aec8-f6394e5710cf
1648200240468274,5a6c791e-ac1d-11ec-a0bf-229c080e32f1
1648200248904528,614e678b-ac1d-11ec-9499-72492fe31d5f
1648200248873236,613ba2e4-ac1d-11ec-a19b-f644b6306af4
1648200268587286,66bcc958-ac1d-11ec-a19b-f644b6306af4
1648200277831899,6c327e0e-ac1d-11ec-a19b-f644b6306af4
1648200280045750,720dd18a-ac1d-11ec-b513-56cda6148049
1648200295964284,78d29c1f-ac1d-11ec-bfef-c6ca969d78dd
1648200309626283,84f76ea8-ac1d-11ec-a0bf-229c080e32f1
1648200323930240,89d4b47c-ac1d-11ec-9499-72492fe31d5f
1648200338258587,96ab4b73-ac1d-11ec-80c5-02cfd3154085
1648200366970137,a1e12b19-ac1d-11ec-b513-56cda6148049
1648123181034337,ef1e030e-ab69-11ec-9499-72492fe31d5f
1648123180676237,ef2619bd-ab69-11ec-a0bf-229c080e32f1
1648123180917623,ef12b8e9-ab69-11ec-bfef-c6ca969d78dd
1648123199749595,faca248d-ab69-11ec-9499-72492fe31d5f
1648123208337333,faa64937-ab69-11ec-a0bf-229c080e32f1
1648123209106554,fab0821d-ab69-11ec-aec8-f6394e5710cf
1648123208617585,fabe8be6-ab69-11ec-a19b-f644b6306af4
1648123228289126,0cd28914-ab6a-11ec-a19b-f644b6306af4
1648123236982191,0ce8d00b-ab6a-11ec-80c5-02cfd3154085
1648123236396459,0cf5c901-ab6a-11ec-b513-56cda6148049
1648123236647463,0cde6fde-ab6a-11ec-9499-72492fe31d5f
1648123256471158,18ed7133-ab6a-11ec-bfef-c6ca969d78dd
1648123264872280,1e39a4f5-ab6a-11ec-80c5-02cfd3154085
1648123264995263,1e4abbe9-ab6a-11ec-bfef-c6ca969d78dd
1648123284515950,2b3d8e2e-ab6a-11ec-a0bf-229c080e32f1
1648123292427941,30b16dcb-ab6a-11ec-bfef-c6ca969d78dd
1648123313238442,3cce03c6-ab6a-11ec-8b05-36af48ffd5f2
1648123322755659,435f8846-ab6a-11ec-a0bf-229c080e32f1
1648123342499940,4e334a62-ab6a-11ec-a19b-f644b6306af4
1648123372676979,61226678-ab6a-11ec-9499-72492fe31d5f
